,Title,Image,Old price,New price,Diagonal of display,Shape of display,Processor series,CPU,Cores,CPU base frequency,RAM,RAM type,RAM frequency,HDD,SSD,Video card,Model of video card,Video card capacity,Web-camera,Shape,Weight
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_aspire-5-a515-51g-319m-nx-gvleu-020.html,Ноутбук ACER Aspire 5 A515-51G-319M (NX.GVLEU.020),https://i1.foxtrot.com.ua/product/thumb/6407273.jpg,,17762,15.6,1920 x 1080,Intel® Core™ i3 (6 поколение),6006U,2,2.0,8 Гб,DDR4,2133,1 Тб,,NVIDIA,GeForce MX130,2 Гб,1 Мп (HD),381.6 x 263 x 21.6,2.1 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_aspire-5-a517-51-35f9-nx-gsueu-004.html,Ноутбук ACER Aspire 5 A517-51-35F9 (NX.GSUEU.004),https://i1.foxtrot.com.ua/product/thumb/6407285.jpg,,14214,17.3,1600 х 900,Intel® Core™ i3 (6 поколение),6006U,2,2.0,4 Гб,DDR4,2133,500 Гб,,,Intel HD Graphics 520,,1 Мп (HD),423.32 x 289.91 x 28.25,3 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_aspire-5-a517-51g-36z7-nx-gvpeu-022.html,Ноутбук ACER Aspire 5 A517-51G-36Z7 (NX.GVPEU.022),https://i1.foxtrot.com.ua/product/thumb/6407286.jpg,,19843,17.3,1600 х 900,Intel® Core™ i3 (6 поколение),6006U,2,2.0,8 Гб,DDR4,2133,1 Тб,128 Гб,NVIDIA,GeForce MX130,2 Гб,1 Мп (HD),423.32 x 289.91 x 28.25,3 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_thinkpad-x1-carbon-20kh006hrt.html,Ноутбук LENOVO ThinkPad X1 Carbon (20KH006HRT),https://i1.foxtrot.com.ua/product/thumb/6407356.jpg,,66092,14,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,16 Гб,LPDDR3,2133,,256 Гб,,Intel UHD Graphics 620,,1 Мп (HD),323.5 x 217.1 x 15.95,1.13 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_thinkpad-x280-20kf001hrt.html,Ноутбук LENOVO ThinkPad X280 (20KF001HRT),https://i1.foxtrot.com.ua/product/thumb/6407367.jpg,,60506,12.5,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,16 Гб,DDR4,2400,,512 Гб,,Intel UHD Graphics 620,,1 Мп (HD),307.7 x 209.8 x 17.8,1.13 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_v330-81ay000rua.html,Ноутбук LENOVO V330 (81AY000RUA),https://i1.foxtrot.com.ua/product/thumb/6407371.jpg,,16235,14,1920 x 1080,Intel® Core™ i3 (6 поколение),6006U,2,2.0,8 Гб,DDR4,2133,,256 Гб,,Intel HD Graphics 520,,0.3 Мп (VGA),343 х 247 х 20.3,1.75 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_v330-81b00088ua.html,Ноутбук LENOVO V330 (81B00088UA),https://i1.foxtrot.com.ua/product/thumb/6407373.jpg,,16046,14,1920 x 1080,Intel® Core™ i5 (7 поколение),7200U,2,2.5,4 Гб,DDR4,2133,1 Тб,,,Intel HD Graphics 620,,0.3 Мп (VGA),20.3 x 343 x 247,1.75 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_v330-81ax00lbua.html,Ноутбук LENOVO V330 (81AX00LBUA),https://i1.foxtrot.com.ua/product/thumb/6407377.jpg,,19323,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2400,,128 Гб,,Intel UHD Graphics 620,,0.3 Мп (VGA),22.3 x 375 x 253,1.8 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_inspiron-5570-i5558s2ddl-80b.html,Ноутбук DELL Inspiron 5570 (I5558S2DDL-80B),https://i1.foxtrot.com.ua/product/thumb/6407549.jpg,,20899,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2400,,256 Гб,AMD,Radeon 530,4 Гб,1 Мп (HD),380 x 258 x 22.7,2.2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_inspiron-5770-i573810diw-80b.html,Ноутбук DELL Inspiron 5770 (I573810DIW-80B),https://i1.foxtrot.com.ua/product/thumb/6407561.jpg,,19192,17.3,1920 x 1080,Intel® Core™ i3 (6 поколение),6006U,2,2.0,8 Гб,DDR4,,1 Тб,,,Intel HD Graphics 620,,1 Мп (HD),25 x 415.4 x 279.2,2.79 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_inspiron-5770-i5771620s2ddl-80b.html,Ноутбук DELL Inspiron 5770 (I5771620S2DDL-80B),https://i1.foxtrot.com.ua/product/thumb/6407564.jpg,,29999,17.3,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,16 Гб,DDR4,2400,2 Тб,256 Гб,AMD,Radeon 530,4 Гб,1 Мп (HD),25 х 415.4 х 279.2,2.79 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_latitude-3590-n030l359015_w10.html,Ноутбук DELL Latitude 3590 (N030L359015_W10),https://i1.foxtrot.com.ua/product/thumb/6407583.jpg,,29999,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,2400,,256 Гб,,Intel UHD Graphics 620,,1 Мп (HD),22.7 х 380 x 258,2.02 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_latitude-5289-n05l528912_w10.html,Ультрабук DELL Latitude 5289 (N05L528912_W10),https://i1.foxtrot.com.ua/product/thumb/6407585.jpg,,46799,12.5,1920 x 1080,Intel® Core™ i5 (7 поколение),7200U,2,2.5,8 Гб,LPDDR3,1866,,512 Гб,,Intel HD Graphics 620,,1 Мп (HD),304.8 x 210 x 18.45,1.34 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_inspiron-3576-i3578s2ddw-70b.html,Ноутбук DELL Inspiron 3576 (I3578S2DDW-70B),https://i1.foxtrot.com.ua/product/thumb/6407531.jpg,,24353,15.6,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,8 Гб,DDR4,2400,,256 Гб,AMD,Radeon 520,2 Гб,1 Мп (HD),380 x 260.3 x 23.65,2.13 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_inspiron-5379-i5378s2niw-63g.html,Ультрабук DELL Inspiron 5379 (I5378S2NIW-63G),https://i1.foxtrot.com.ua/product/thumb/6407533.jpg,,29396,13.3,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,8 Гб,DDR4,,,256 Гб,,Intel UHD Graphics 620,,1 Мп (HD),20.4 x 324.8 x 224.4,1.62 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_latitude-5490-n073l549014_w10.html,Ноутбук DELL Latitude 5490 (N073L549014_W10),https://i1.foxtrot.com.ua/product/thumb/6407597.jpg,,40099,14,1920 x 1080,Intel® Core™ i5 (7 поколение),7300U,2,2.6,8 Гб,DDR4,,,512 Гб,,Intel HD Graphics 620,,1 Мп (HD),333.4 х 228.9 х 20.3,1.6 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_latitude-7480-n007l748014_dos.html,Ультрабук DELL Latitude 7480 (N007L748014_DOS),https://i1.foxtrot.com.ua/product/thumb/6407619.jpg,,40629,14,1920 x 1080,Intel® Core™ i5 (7 поколение),7300U,2,2.6,8 Гб,DDR4,,,256 Гб,,Intel HD Graphics 620,,1 Мп (HD),18.4 x 331 x 220.9,1.36 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_vostro-3578-n068vn3578_ubu.html,Ноутбук DELL Vostro 3578 (N068VN3578_UBU),https://i1.foxtrot.com.ua/product/thumb/6407639.jpg,,24699,15.6,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,8 Гб,DDR4,2400,,256 Гб,AMD,Radeon R5 M420,2 Гб,1 Мп (HD),23.65 x 380 x 260,2.18 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_vostro-5471-n207pvn5471_w10.html,Ноутбук DELL Vostro 5471 (N207PVN5471_W10),https://i1.foxtrot.com.ua/product/thumb/6407646.jpg,,25699,14,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,4 Гб,DDR4L,,1 Тб,,,Intel UHD Graphics 620,,1 Мп (HD),343 x 240.8 x 17.4,1.68 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_vostro-5471-n204vn5471_ubu.html,Ультрабук DELL Vostro 5471 (N204VN5471_UBU),https://i1.foxtrot.com.ua/product/thumb/6407648.jpg,,29020,14,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,8 Гб,DDR4,2400,1 Тб,128 Гб,AMD,Radeon 530,4 Гб,1 Мп (HD),17.4 x 343 x 240.8,1.66 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_vostro-5568-n021vn556801_1801_w10.html,Ноутбук DELL Vostro 5568 (N021VN556801_1801_W10),https://i1.foxtrot.com.ua/product/thumb/6407650.jpg,,24999,15.6,1920 x 1080,Intel® Core™ i5 (7 поколение),7200U,2,2.5,8 Гб,DDR4,2133,,256 Гб,,Intel HD Graphics 620,,1 Мп (HD),19.2 x 380 x 252.5,1.98 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_dell_xps-13-9370-x3716s3niw-63s.html,Ультрабук DELL XPS 13 9370 (X3716S3NIW-63S),https://i1.foxtrot.com.ua/product/thumb/6407663.jpg,,64399,13.3,3840 x 2160,Intel® Core™ i7 (8 поколение),8550U,4,1.8,16 Гб,LPDDR3,2133,,512 Гб,,Intel UHD Graphics 620,,1 Мп (HD),302 х 199 х 11.6,1.21 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_panasonic_toughbook-cf-20-cf-20a5108t9.html,Ноутбук PANASONIC TOUGHBOOK CF-20 (CF-20A5108T9),https://i1.foxtrot.com.ua/product/thumb/6407668.jpg,,127858,10.1,1920 x 1200,Intel® Core™ m5,6Y57,2,1.1,8 Гб,DDR3,,,256 Гб,,Intel HD Graphics 515,,1 Мп (HD),33.5 x 272 x 233,1.76 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_fx504ge-dm051.html,Ноутбук ASUS TUF Gaming FX504 (FX504GE-DM051),https://i1.foxtrot.com.ua/product/thumb/6399245.jpg,,33399,15.6,1920 x 1080,Intel® Core™ i7 (8 поколение),8750H,6,2.2,8 Гб,DDR4,2666,,256 Гб,NVIDIA,GeForce GTX1050Ti,4 Гб,1 Мп (HD),25 x 384 x 262,2.3 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_aspire-1-a114-31-c5ub-nx-shxeu-008.html,Ноутбук ACER Aspire 1 A114-31-C5UB (NX.SHXEU.008),https://i1.foxtrot.com.ua/product/thumb/6350122.jpg,,6999,14,1366 х 768,Intel® Celeron™,N3350,2,1.1,4 Гб,DDR3L,,,,,Intel HD Graphics 500,,0.3 Мп (VGA),343 x 245 x 18,1.65 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_gl702vs-ba107t-17-3fhd-ag.html,Ноутбук ASUS ROG GL702VS-BA107T,https://i1.foxtrot.com.ua/product/thumb/6350557.jpg,,72449,17.3,1920 x 1080,Intel® Core™ i7 (7 поколение),7700HQ,4,2.8,32 Гб,DDR4,2400,1 Тб,512 Гб,NVIDIA,GeForce GTX1070,8 Гб,1 Мп (HD),415 x 280 x 30,2.9 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_ux390ua-gs053r-12-5fhd.html,Ноутбук ASUS UX390UA-GS053R (90NB0CZ2-M03070),https://i1.foxtrot.com.ua/product/thumb/6350576.jpg,,46658,12.5,1920 x 1080,Intel® Core™ i7 (7 поколение),7500U,2,2.7,16 Гб,LPDDR3,2133,,512 Гб,,Intel HD Graphics 620,,0.3 Мп (VGA),296 x 191.2 x 11.9,0.91 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_320-15-80xh00ylra.html,Ноутбук LENOVO IdeaPad 320-15 (80XH00YLRA),https://i1.foxtrot.com.ua/product/thumb/6347937.jpg,,11839,15.6,1920 x 1080,Intel® Core™ i3 (6 поколение),6006U,2,2.0,4 Гб,DDR4,2133,500 Гб,,NVIDIA,GeForce 920MX,2 Гб,0.3 Мп (VGA),378 x 260 x 22.9,2.2 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_x542ua-dm248.html,Ноутбук ASUS X542UA-DM248 (90NB0F23-M03050),https://i1.foxtrot.com.ua/product/thumb/6353407.jpg,,9999,15.6,1920 x 1080,Intel® Pentium™,4405U,2,2.1,4 Гб,DDR4,2133,1 Тб,,,Intel HD Graphics 510,,0.3 Мп (VGA),380 x 251 x 23.2,2.3 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_x505ba-br016.html,Ноутбук ASUS X505BA-BR016 (90NB0G12-M01110),https://i1.foxtrot.com.ua/product/thumb/6353423.jpg,,9525,15.6,1366 х 768,AMD A9,9420,2,3.0,4 Гб,DDR4,2133,1 Тб,,,Radeon R4,,0.3 Мп (VGA),361.4 x 243.5 x 20.35,1.68 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_x505bp-br046.html,Ноутбук ASUS X505BP-BR046 (90NB0G04-M00930),https://i1.foxtrot.com.ua/product/thumb/6353432.jpg,,12042,15.6,1366 х 768,AMD A9,9420,2,3.0,4 Гб,DDR4,2133,1 Тб,,AMD,Radeon R5 M420,2 Гб,0.3 Мп (VGA),361.4 x 243.5 x 20.35,1.68 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_ux331un-eg010t.html,Ультрабук ASUS UX331UN-EG010T,https://i1.foxtrot.com.ua/product/thumb/6353467.jpg,,41013,13.3,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,16 Гб,,,,512 Гб,NVIDIA,GeForce MX150,2 Гб,0.3 Мп (VGA),310 x 216 x 13.9,1.12 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_ux430un-gv049t.html,Ультрабук ASUS UX430UN-GV049T,https://i1.foxtrot.com.ua/product/thumb/6353473.jpg,,28999,14,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,,,,256 Гб,NVIDIA,GeForce MX150,2 Гб,1 Мп (HD),324 x 225 x 15.9,1.25 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_x510ua-bq438.html,Ноутбук ASUS X510UA-BQ438 (90NB0FQ2-M06760),https://i1.foxtrot.com.ua/product/thumb/6353773.jpg,,19749,15.6,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,DDR4,,,256 Гб,,Intel UHD Graphics 620,,0.3 Мп (VGA),361.4 x 243.5 x 19.4,1.5 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_ux331un-eg011t.html,Ультрабук ASUS UX331UN-EG011T,https://i1.foxtrot.com.ua/product/thumb/6353805.jpg,,33799,13.3,1920 x 1080,Intel® Core™ i5 (8 поколение),8250U,4,1.6,8 Гб,,,,256 Гб,NVIDIA,GeForce MX150,2 Гб,0.3 Мп (VGA),310 x 216 x 13.9,1.12 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_asus_ux461un-e1005t.html,Ультрабук ASUS ZenBook Flip 14 UX461UN-E1005T (90NB0GD1-M00060) Grey,https://i1.foxtrot.com.ua/product/thumb/6353814.jpg,,43955,14,1920 x 1080,Intel® Core™ i7 (8 поколение),8550U,4,1.8,16 Гб,LPDDR3,,,512 Гб,NVIDIA,GeForce MX150,2 Гб,1 Мп (HD),327 x 226 x 13.9,1.5 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_thinkpad-x270-20hn002qrt.html,Ноутбук LENOVO ThinkPad X270 (20HN002QRT),https://i1.foxtrot.com.ua/product/thumb/6363211.jpg,,63306,12.5,1920 x 1080,Intel® Core™ i7 (7 поколение),7600U,2,2.8,16 Гб,DDR4,2133,,512 Гб,,Intel HD Graphics 620,,1 Мп (HD),305 х 208 х 20,1.3 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_lenovo_legion-y520-15ikbn-80wk005mru.html,Ноутбук LENOVO Y520-15IKBN (80WK005MRU),https://i1.foxtrot.com.ua/product/thumb/6368938.jpg,,37988,15.6,1920 x 1080,Intel® Core™ i7 (7 поколение),7700HQ,4,2.8,16 Гб,DDR4,2400,1 Тб,128 Гб,NVIDIA,GeForce GTX1050Ti,4 Гб,1 Мп (HD),380 x 265 x 25.8,2.4 кг
https://www.foxtrot.com.ua/ru/shop/noutbuki_acer_aspire-3-a315-31-c1q8-nx-gnteu-008.html,Ноутбук ACER Aspire 3 A315-31-C1Q8 (NX.GNTEU.008),https://i1.foxtrot.com.ua/product/thumb/6362391.jpg,,6635,15.6,1366 х 768,Intel® Celeron™,N3350,2,1.1,4 Гб,DDR3L,,500 Гб,,,Intel HD Graphics 500,,0.3 Мп (VGA),381.6 x 259 x 20.95,2.1 кг
